trade_id,order_id,user_id,asset_id,side,execution_price,executed_qty,fee_inr,slippage_pct,executed_at
TRD_801783,ORD_501783,USR_HFT_003,BTC,SELL,7139560.6216,0.0039,13.9221,0.0,2026-09-04 13:16:05.000000
TRD_800781,ORD_500781,USR_SYS_008,BTC,BUY,7181523.66,0.0342,245.6081,0.0002,2026-09-04 13:45:00.000000
TRD_801538,ORD_501538,USR_HFT_003,BTC,SELL,7174946.4574,0.0021,7.5337,0.0,2026-09-04 14:38:29.000000
TRD_801703,ORD_501703,USR_HFT_003,BTC,SELL,7174946.4574,0.0078,27.9823,0.0,2026-09-04 15:17:47.000000
TRD_800051,ORD_500051,USR_RET_002,BTC,BUY,7203076.6879,0.1329,1914.5778,0.0026,2026-09-04 15:36:00.000000
TRD_802057,ORD_502057,USR_HFT_004,BTC,SELL,7185834.1345,0.0135,48.5044,0.0,2026-09-04 15:36:19.000000
TRD_801795,ORD_501795,USR_HFT_003,BTC,BUY,7182960.3755,0.0056,20.1123,0.0,2026-09-04 16:02:29.000000
TRD_801776,ORD_501776,USR_HFT_003,BTC,BUY,7182960.3755,0.0071,25.4995,0.0,2026-09-04 16:05:22.000000
TRD_801749,ORD_501749,USR_HFT_003,BTC,SELL,7185834.1345,0.0067,24.0725,0.0,2026-09-04 16:09:28.000000
TRD_800007,ORD_500007,USR_RET_001,BTC,BUY,7202358.2481,0.0335,482.558,0.0025,2026-09-04 16:23:00.000000
TRD_801639,ORD_501639,USR_HFT_003,BTC,SELL,7189837.79,0.008,28.7594,0.0,2026-09-04 16:36:46.000000
TRD_802471,ORD_502471,USR_HFT_005,BTC,SELL,7189837.79,0.0026,9.3468,0.0,2026-09-04 17:01:04.000000
TRD_801937,ORD_501937,USR_HFT_004,BTC,BUY,7186962.43,0.0104,37.3722,0.0,2026-09-04 17:08:59.000000
TRD_801477,ORD_501477,USR_HFT_002,BTC,SELL,7189837.79,0.0068,24.4454,0.0,2026-09-04 17:23:37.000000
TRD_802442,ORD_502442,USR_HFT_005,BTC,SELL,7189837.79,0.0075,26.9619,0.0,2026-09-04 17:28:58.000000
TRD_802485,ORD_502485,USR_HFT_005,BTC,SELL,7033081.7951,0.0088,30.9456,0.0,2026-09-04 17:40:59.000000
TRD_800153,ORD_500153,USR_RET_006,BTC,BUY,7053473.6539,0.0207,292.0138,0.0031,2026-09-04 18:02:00.000000
TRD_800346,ORD_500346,USR_RET_013,BTC,SELL,7022534.2819,0.0141,198.0355,0.0013,2026-09-04 18:08:00.000000
TRD_801784,ORD_501784,USR_HFT_003,BTC,BUY,6982643.5269,0.0033,11.5214,0.0,2026-09-04 19:35:59.000000
TRD_801110,ORD_501110,USR_HFT_001,BTC,BUY,6982643.5269,0.0072,25.1375,0.0,2026-09-04 20:06:12.000000
TRD_800509,ORD_500509,USR_SYS_003,BTC,BUY,7029495.705,0.0379,266.4179,0.0002,2026-09-04 20:45:00.000000
TRD_800595,ORD_500595,USR_SYS_004,BTC,BUY,7029495.705,0.0528,371.1574,0.0002,2026-09-04 20:45:00.000000
TRD_801486,ORD_501486,USR_HFT_002,BTC,SELL,7030901.6041,0.0026,9.1402,0.0,2026-09-04 20:46:45.000000
TRD_802557,ORD_502557,USR_HFT_005,BTC,BUY,7028089.8059,0.0072,25.3011,0.0,2026-09-04 21:02:46.000000
TRD_800141,ORD_500141,USR_RET_005,BTC,SELL,7034913.1143,0.0776,1091.8185,0.0032,2026-09-04 21:32:00.000000
TRD_801443,ORD_501443,USR_HFT_002,BTC,SELL,7058908.6044,0.0081,28.5886,0.0,2026-09-04 21:33:02.000000
TRD_801750,ORD_501750,USR_HFT_003,BTC,SELL,7058908.6044,0.0058,20.4708,0.0,2026-09-04 21:34:36.000000
TRD_801943,ORD_501943,USR_HFT_004,BTC,BUY,7056085.6056,0.0071,25.0491,0.0,2026-09-04 21:38:46.000000
TRD_800621,ORD_500621,USR_SYS_005,BTC,BUY,7057497.105,0.0517,364.8726,0.0002,2026-09-04 21:45:00.000000
TRD_801757,ORD_501757,USR_HFT_003,BTC,BUY,7056085.6056,0.0033,11.6425,0.0,2026-09-04 22:02:36.000000
TRD_800894,ORD_500894,USR_SYS_010,BTC,SELL,7033291.47,0.0492,346.0379,0.0004,2026-09-04 22:30:00.000000
TRD_802603,ORD_502603,USR_HFT_005,BTC,SELL,7034698.1283,0.0085,29.8975,0.0,2026-09-04 22:37:27.000000
TRD_800707,ORD_500707,USR_SYS_007,BTC,BUY,7033291.47,0.0559,393.161,0.0002,2026-09-04 22:45:00.000000
TRD_802352,ORD_502352,USR_HFT_005,BTC,SELL,7034698.1283,0.0082,28.8423,0.0,2026-09-04 23:19:19.000000
TRD_801755,ORD_501755,USR_HFT_003,BTC,BUY,7031884.8117,0.0148,52.0359,0.0,2026-09-04 23:19:42.000000
TRD_802360,ORD_502360,USR_HFT_005,BTC,SELL,7034698.1283,0.0094,33.0631,0.0,2026-09-04 23:25:41.000000
TRD_802220,ORD_502220,USR_HFT_004,BTC,SELL,7034698.1283,0.0039,13.7177,0.0,2026-09-04 23:28:02.000000
TRD_800770,ORD_500770,USR_SYS_008,BTC,SELL,7046206.275,0.0406,286.076,0.0004,2026-09-04 23:30:00.000000
TRD_800731,ORD_500731,USR_SYS_007,BTC,BUY,7046206.275,0.0567,399.5199,0.0002,2026-09-04 23:45:00.000000
TRD_802120,ORD_502120,USR_HFT_004,BTC,SELL,7047615.5163,0.015,52.8571,0.0,2026-09-04 23:47:49.000000
TRD_802290,ORD_502290,USR_HFT_005,BTC,BUY,7044797.0337,0.0068,23.9523,0.0,2026-09-04 23:47:58.000000
TRD_802599,ORD_502599,USR_HFT_005,BTC,SELL,7047615.5163,0.0049,17.2667,0.0,2026-09-04 23:57:54.000000
TRD_801302,ORD_501302,USR_HFT_002,BTC,BUY,7060298.2479,0.0104,36.7136,0.0,2026-09-05 01:00:46.000000
TRD_802578,ORD_502578,USR_HFT_005,BTC,SELL,7063122.9321,0.0037,13.0668,0.0,2026-09-05 01:10:55.000000
TRD_800558,ORD_500558,USR_SYS_004,BTC,SELL,7053188.04,0.0235,165.7499,0.0004,2026-09-05 01:30:00.000000
TRD_801088,ORD_501088,USR_HFT_001,BTC,BUY,7051777.4024,0.014,49.3624,0.0,2026-09-05 01:41:24.000000
TRD_801123,ORD_501123,USR_HFT_001,BTC,SELL,7054598.6776,0.0137,48.324,0.0,2026-09-05 02:20:05.000000
TRD_800752,ORD_500752,USR_SYS_008,BTC,SELL,7046724.0,0.0389,274.1176,0.0004,2026-09-05 02:30:00.000000
TRD_801280,ORD_501280,USR_HFT_002,BTC,SELL,7048133.3448,0.0071,25.0209,0.0,2026-09-05 02:45:02.000000
TRD_801849,ORD_501849,USR_HFT_003,BTC,BUY,7045314.6552,0.0125,44.0332,0.0,2026-09-05 03:23:52.000000
TRD_801377,ORD_501377,USR_HFT_002,BTC,BUY,7046384.4062,0.0046,16.2067,0.0,2026-09-05 03:43:58.000000
TRD_800368,ORD_500368,USR_RET_014,BTC,BUY,7061889.5529,0.0169,238.6919,0.002,2026-09-05 03:52:00.000000
TRD_800918,ORD_500918,USR_HFT_001,BTC,SELL,7051388.1406,0.0052,18.3336,0.0,2026-09-05 04:51:19.000000
TRD_801635,ORD_501635,USR_HFT_003,BTC,BUY,7040833.9115,0.0105,36.9644,0.0,2026-09-05 05:35:15.000000
TRD_800087,ORD_500087,USR_RET_004,BTC,SELL,7018298.736,0.0126,176.8611,0.0034,2026-09-05 05:44:00.000000
TRD_800499,ORD_500499,USR_SYS_003,BTC,BUY,7042242.36,0.0557,392.2529,0.0002,2026-09-05 05:45:00.000000
TRD_801542,ORD_501542,USR_HFT_003,BTC,SELL,7043650.8085,0.0059,20.7788,0.0,2026-09-05 06:05:44.000000
TRD_802297,ORD_502297,USR_HFT_005,BTC,BUY,7040833.9115,0.0083,29.2195,0.0,2026-09-05 06:18:25.000000
TRD_801029,ORD_501029,USR_HFT_001,BTC,BUY,7037292.8499,0.0036,12.6671,0.0,2026-09-05 06:41:09.000000
TRD_800537,ORD_500537,USR_SYS_003,BTC,BUY,7038700.59,0.0599,421.6182,0.0002,2026-09-05 06:45:00.000000
TRD_802325,ORD_502325,USR_HFT_005,BTC,BUY,7037292.8499,0.0042,14.7783,0.0,2026-09-05 07:19:02.000000
TRD_802249,ORD_502249,USR_HFT_005,BTC,SELL,7043272.8379,0.011,38.738,0.0,2026-09-05 07:35:46.000000
TRD_802170,ORD_502170,USR_HFT_004,BTC,SELL,7043272.8379,0.0097,34.1599,0.0,2026-09-05 08:00:28.000000
TRD_800273,ORD_500273,USR_RET_011,BTC,BUY,7065102.6177,0.0325,459.2317,0.0033,2026-09-05 08:24:00.000000
TRD_801274,ORD_501274,USR_HFT_002,BTC,BUY,7041598.3986,0.0088,30.983,0.0,2026-09-05 09:03:15.000000
TRD_802462,ORD_502462,USR_HFT_005,BTC,SELL,7044415.6014,0.0123,43.3232,0.0,2026-09-05 09:13:03.000000
TRD_800535,ORD_500535,USR_SYS_003,BTC,BUY,7035750.885,0.0414,291.2801,0.0002,2026-09-05 09:45:00.000000
TRD_802572,ORD_502572,USR_HFT_005,BTC,BUY,7034343.7348,0.0024,8.4412,0.0,2026-09-05 09:52:25.000000
TRD_800253,ORD_500253,USR_RET_010,BTC,SELL,7012532.9071,0.0208,291.7214,0.0033,2026-09-05 09:56:00.000000
TRD_801228,ORD_501228,USR_HFT_002,BTC,SELL,7037158.0352,0.0145,51.0194,0.0,2026-09-05 10:25:26.000000
TRD_800840,ORD_500840,USR_SYS_009,BTC,SELL,7042611.405,0.0207,145.7821,0.0004,2026-09-05 10:30:00.000000
TRD_800366,ORD_500366,USR_RET_014,BTC,BUY,7053879.5832,0.0062,87.4681,0.0016,2026-09-05 10:40:00.000000
TRD_802133,ORD_502133,USR_HFT_004,BTC,SELL,7044019.9273,0.009,31.6981,0.0,2026-09-05 10:42:16.000000
TRD_800517,ORD_500517,USR_SYS_003,BTC,BUY,7042611.405,0.0394,277.4789,0.0002,2026-09-05 10:45:00.000000
TRD_801667,ORD_501667,USR_HFT_003,BTC,BUY,7041202.8827,0.0056,19.7154,0.0,2026-09-05 11:09:03.000000
TRD_801484,ORD_501484,USR_HFT_002,BTC,SELL,7044019.9273,0.0126,44.3773,0.0,2026-09-05 11:18:12.000000
TRD_802196,ORD_502196,USR_HFT_004,BTC,BUY,7041202.8827,0.0122,42.9513,0.0,2026-09-05 11:21:07.000000
TRD_800850,ORD_500850,USR_SYS_010,BTC,SELL,7048494.885,0.0359,253.041,0.0004,2026-09-05 11:30:00.000000
TRD_800323,ORD_500323,USR_RET_012,BTC,BUY,7052723.9819,0.0213,300.446,0.0006,2026-09-05 12:06:00.000000
TRD_801615,ORD_501615,USR_HFT_003,BTC,SELL,7049904.584,0.0045,15.8623,0.0,2026-09-05 12:10:21.000000
TRD_800556,ORD_500556,USR_SYS_004,BTC,SELL,7054331.46,0.0274,193.2887,0.0004,2026-09-05 12:30:00.000000
TRD_800444,ORD_500444,USR_SYS_001,BTC,SELL,7054331.46,0.0246,173.5366,0.0004,2026-09-05 12:30:00.000000
TRD_801726,ORD_501726,USR_HFT_003,BTC,BUY,7052920.5937,0.0067,23.6273,0.0,2026-09-05 12:46:14.000000
TRD_801644,ORD_501644,USR_HFT_003,BTC,BUY,7052920.5937,0.002,7.0529,0.0,2026-09-05 12:46:57.000000
TRD_800389,ORD_500389,USR_RET_015,BTC,SELL,7043044.5297,0.0086,121.1404,0.0016,2026-09-05 12:47:00.000000
TRD_801763,ORD_501763,USR_HFT_003,BTC,SELL,7055742.3263,0.0024,8.4669,0.0,2026-09-05 12:58:44.000000
TRD_801514,ORD_501514,USR_HFT_003,BTC,BUY,7052920.5937,0.0114,40.2016,0.0,2026-09-05 13:03:52.000000
TRD_800033,ORD_500033,USR_RET_001,BTC,SELL,7037401.0645,0.0158,222.3819,0.0024,2026-09-05 13:10:00.000000
TRD_801168,ORD_501168,USR_HFT_002,BTC,BUY,7052920.5937,0.0048,16.927,0.0,2026-09-05 13:12:27.000000
TRD_801589,ORD_501589,USR_HFT_003,BTC,BUY,7052920.5937,0.0118,41.6122,0.0,2026-09-05 13:16:11.000000
TRD_800592,ORD_500592,USR_SYS_004,BTC,SELL,7049025.0,0.0301,212.1757,0.0004,2026-09-05 13:30:00.000000
TRD_800493,ORD_500493,USR_SYS_002,BTC,BUY,7049025.0,0.0347,244.6012,0.0002,2026-09-05 13:45:00.000000
TRD_802354,ORD_502354,USR_HFT_005,BTC,SELL,7050434.805,0.0049,17.2736,0.0,2026-09-05 14:05:50.000000
TRD_802438,ORD_502438,USR_HFT_005,BTC,SELL,7050434.805,0.0137,48.2955,0.0,2026-09-05 14:19:59.000000
TRD_800418,ORD_500418,USR_SYS_001,BTC,SELL,7047368.28,0.0437,307.97,0.0004,2026-09-05 14:30:00.000000
TRD_801175,ORD_501175,USR_HFT_002,BTC,SELL,7048777.7537,0.0106,37.3585,0.0,2026-09-05 14:39:03.000000
TRD_800391,ORD_500391,USR_RET_015,BTC,BUY,7063104.7503,0.0345,487.3542,0.0024,2026-09-05 15:40:00.000000
TRD_800683,ORD_500683,USR_SYS_006,BTC,BUY,7046193.885,0.0286,201.5211,0.0002,2026-09-05 15:45:00.000000
TRD_802061,ORD_502061,USR_HFT_004,BTC,BUY,7044012.1957,0.0144,50.7169,0.0,2026-09-05 16:37:14.000000
TRD_800921,ORD_500921,USR_HFT_001,BTC,BUY,7044012.1957,0.0124,43.6729,0.0,2026-09-05 16:44:31.000000
TRD_800833,ORD_500833,USR_SYS_009,BTC,BUY,7045421.28,0.0294,207.1354,0.0002,2026-09-05 16:45:00.000000
TRD_802052,ORD_502052,USR_HFT_004,BTC,BUY,7044012.1957,0.0095,33.4591,0.0,2026-09-05 16:59:45.000000
TRD_800908,ORD_500908,USR_HFT_001,BTC,SELL,7046830.3643,0.0121,42.6333,0.0,2026-09-05 17:06:56.000000
TRD_800354,ORD_500354,USR_RET_013,BTC,SELL,7021466.8476,0.0488,685.2952,0.0034,2026-09-05 17:09:00.000000
TRD_800371,ORD_500371,USR_RET_014,BTC,BUY,7420614.8423,0.0317,470.467,0.052,2026-09-05 17:43:00.000000
TRD_800425,ORD_500425,USR_SYS_001,BTC,BUY,7053816.39,0.0549,387.2545,0.0002,2026-09-05 17:45:00.000000
TRD_802222,ORD_502222,USR_HFT_004,BTC,SELL,7055227.1533,0.0101,35.6289,0.0,2026-09-05 18:03:37.000000
TRD_801554,ORD_501554,USR_HFT_003,BTC,BUY,7052405.6267,0.0043,15.1627,0.0,2026-09-05 18:13:49.000000
TRD_801191,ORD_501191,USR_HFT_002,BTC,SELL,7055227.1533,0.0053,18.6964,0.0,2026-09-05 18:14:09.000000
TRD_801459,ORD_501459,USR_HFT_002,BTC,BUY,7052405.6267,0.0033,11.6365,0.0,2026-09-05 18:20:03.000000
TRD_802601,ORD_502601,USR_HFT_005,BTC,BUY,7044400.633,0.0138,48.6064,0.0,2026-09-05 18:34:24.000000
TRD_802216,ORD_502216,USR_HFT_004,BTC,SELL,7047218.957,0.0022,7.7519,0.0,2026-09-05 18:34:39.000000
TRD_802609,ORD_502609,USR_HFT_005,BTC,SELL,7047218.957,0.0122,42.988,0.0,2026-09-05 18:34:49.000000
TRD_800659,ORD_500659,USR_SYS_006,BTC,BUY,7045809.795,0.048,338.1989,0.0002,2026-09-05 18:45:00.000000
TRD_801216,ORD_501216,USR_HFT_002,BTC,SELL,7047218.957,0.0136,47.9211,0.0,2026-09-05 18:45:40.000000
TRD_802111,ORD_502111,USR_HFT_004,BTC,BUY,7044400.633,0.0133,46.8453,0.0,2026-09-05 19:05:24.000000
TRD_802146,ORD_502146,USR_HFT_004,BTC,SELL,7047218.957,0.0091,32.0648,0.0,2026-09-05 19:14:05.000000
TRD_801998,ORD_501998,USR_HFT_004,BTC,BUY,7044400.633,0.0106,37.3353,0.0,2026-09-05 19:14:07.000000
TRD_801505,ORD_501505,USR_HFT_003,BTC,BUY,7044400.633,0.0085,29.9387,0.0,2026-09-05 19:24:56.000000
TRD_802024,ORD_502024,USR_HFT_004,BTC,BUY,7053787.7202,0.0142,50.0819,0.0,2026-09-05 20:29:08.000000
TRD_801379,ORD_501379,USR_HFT_002,BTC,SELL,7064244.4514,0.0149,52.6286,0.0,2026-09-05 21:04:03.000000
TRD_800118,ORD_500118,USR_RET_005,BTC,SELL,7047293.6549,0.0618,871.0455,0.0022,2026-09-05 21:23:00.000000
TRD_801590,ORD_501590,USR_HFT_003,BTC,BUY,7061419.3186,0.0078,27.5395,0.0,2026-09-05 21:26:45.000000
TRD_802559,ORD_502559,USR_HFT_005,BTC,BUY,7082300.2566,0.002,7.0823,0.0,2026-09-05 21:43:47.000000
TRD_801248,ORD_501248,USR_HFT_002,BTC,BUY,7082300.2566,0.0116,41.0773,0.0,2026-09-05 21:58:38.000000
TRD_800822,ORD_500822,USR_SYS_009,BTC,SELL,7085186.1,0.0364,257.9008,0.0004,2026-09-05 22:30:00.000000
TRD_800680,ORD_500680,USR_SYS_006,BTC,SELL,7085186.1,0.049,347.1741,0.0004,2026-09-05 22:30:00.000000
TRD_801497,ORD_501497,USR_HFT_003,BTC,SELL,7086603.1372,0.0132,46.7716,0.0,2026-09-05 22:39:13.000000
TRD_800647,ORD_500647,USR_SYS_005,BTC,BUY,7085186.1,0.0539,381.8915,0.0002,2026-09-05 22:45:00.000000
TRD_800398,ORD_500398,USR_RET_015,BTC,SELL,7074558.3208,0.0101,142.9061,0.0015,2026-09-05 23:12:00.000000
TRD_800570,ORD_500570,USR_SYS_004,BTC,SELL,7079998.23,0.0589,417.0119,0.0004,2026-09-05 23:30:00.000000
TRD_802575,ORD_502575,USR_HFT_005,BTC,SELL,7081414.2296,0.0047,16.6413,0.0,2026-09-05 23:42:44.000000
TRD_801992,ORD_501992,USR_HFT_004,BTC,SELL,7081414.2296,0.0087,30.8042,0.0,2026-09-05 23:44:44.000000
TRD_802247,ORD_502247,USR_HFT_005,BTC,BUY,7078582.2304,0.0147,52.0276,0.0,2026-09-05 23:47:32.000000
TRD_800008,ORD_500008,USR_RET_001,BTC,BUY,7078697.8641,0.0054,76.4499,0.0029,2026-09-06 00:43:00.000000
TRD_800261,ORD_500261,USR_RET_010,BTC,BUY,7075874.5725,0.0192,271.7136,0.0025,2026-09-06 01:05:00.000000
TRD_801512,ORD_501512,USR_HFT_003,BTC,SELL,7059640.6458,0.0128,45.1817,0.0,2026-09-06 01:11:35.000000
TRD_800460,ORD_500460,USR_SYS_002,BTC,SELL,7056797.955,0.0255,179.9483,0.0004,2026-09-06 01:30:00.000000
TRD_801338,ORD_501338,USR_HFT_002,BTC,BUY,7055386.5954,0.0134,47.2711,0.0,2026-09-06 02:11:51.000000
TRD_800379,ORD_500379,USR_RET_014,BTC,BUY,7065266.1125,0.0365,515.7644,0.0012,2026-09-06 02:22:00.000000
TRD_800632,ORD_500632,USR_SYS_005,BTC,SELL,7071682.77,0.0535,378.335,0.0004,2026-09-06 02:30:00.000000
TRD_800844,ORD_500844,USR_SYS_010,BTC,SELL,7060883.115,0.0333,235.1274,0.0004,2026-09-06 03:30:00.000000
TRD_800420,ORD_500420,USR_SYS_001,BTC,SELL,7060883.115,0.0299,211.1204,0.0004,2026-09-06 03:30:00.000000
TRD_800560,ORD_500560,USR_SYS_004,BTC,SELL,7060883.115,0.0341,240.7761,0.0004,2026-09-06 03:30:00.000000
TRD_800485,ORD_500485,USR_SYS_002,BTC,BUY,7060883.115,0.0591,417.2982,0.0002,2026-09-06 03:45:00.000000
TRD_802171,ORD_502171,USR_HFT_004,BTC,BUY,7059470.9384,0.0111,39.1801,0.0,2026-09-06 04:17:47.000000
TRD_801267,ORD_501267,USR_HFT_002,BTC,BUY,7059470.9384,0.0138,48.7103,0.0,2026-09-06 04:27:51.000000
TRD_802319,ORD_502319,USR_HFT_005,BTC,SELL,7066522.897,0.0038,13.4264,0.0,2026-09-06 04:49:52.000000
TRD_801159,ORD_501159,USR_HFT_001,BTC,BUY,7063696.853,0.0082,28.9612,0.0,2026-09-06 05:00:44.000000
TRD_800782,ORD_500782,USR_SYS_008,BTC,SELL,7068318.0,0.0342,241.7365,0.0004,2026-09-06 05:30:00.000000
TRD_802470,ORD_502470,USR_HFT_005,BTC,SELL,7069731.6636,0.0065,22.9766,0.0,2026-09-06 06:06:50.000000
TRD_802116,ORD_502116,USR_HFT_004,BTC,BUY,7066904.3364,0.0041,14.4872,0.0,2026-09-06 06:07:45.000000
TRD_801229,ORD_501229,USR_HFT_002,BTC,BUY,7074282.8754,0.0107,37.8474,0.0,2026-09-06 06:41:11.000000
TRD_801388,ORD_501388,USR_HFT_002,BTC,BUY,7074282.8754,0.0051,18.0394,0.0,2026-09-06 07:07:47.000000
TRD_801068,ORD_501068,USR_HFT_001,BTC,BUY,7074282.8754,0.0085,30.0657,0.0,2026-09-06 07:27:57.000000
TRD_802613,ORD_502613,USR_HFT_005,BTC,BUY,7070379.9211,0.0048,16.9689,0.0,2026-09-06 07:31:32.000000
TRD_801836,ORD_501836,USR_HFT_003,BTC,BUY,7081062.3892,0.0072,25.4918,0.0,2026-09-06 08:44:06.000000
TRD_801214,ORD_501214,USR_HFT_002,BTC,BUY,7081062.3892,0.0066,23.3675,0.0,2026-09-06 08:58:35.000000
TRD_802342,ORD_502342,USR_HFT_005,BTC,BUY,7066728.2566,0.0094,33.2136,0.0,2026-09-06 09:44:21.000000
TRD_801807,ORD_501807,USR_HFT_003,BTC,BUY,7066728.2566,0.0098,34.627,0.0,2026-09-06 10:13:03.000000
TRD_800991,ORD_500991,USR_HFT_001,BTC,SELL,7069555.5134,0.0052,18.3808,0.0,2026-09-06 10:15:24.000000
TRD_800113,ORD_500113,USR_RET_005,BTC,SELL,7043403.3884,0.0124,174.6764,0.0035,2026-09-06 10:23:00.000000
TRD_801308,ORD_501308,USR_HFT_002,BTC,SELL,7069555.5134,0.0041,14.4926,0.0,2026-09-06 10:24:42.000000
TRD_801698,ORD_501698,USR_HFT_003,BTC,BUY,7066728.2566,0.0145,51.2338,0.0,2026-09-06 10:28:53.000000
TRD_800208,ORD_500208,USR_RET_008,BTC,SELL,7046819.642,0.0098,138.1177,0.002,2026-09-06 11:36:00.000000
TRD_801319,ORD_501319,USR_HFT_002,BTC,SELL,7062353.7133,0.0086,30.3681,0.0,2026-09-06 12:02:23.000000
TRD_802419,ORD_502419,USR_HFT_005,BTC,SELL,7062353.7133,0.0044,15.5372,0.0,2026-09-06 12:08:13.000000
TRD_800914,ORD_500914,USR_HFT_001,BTC,SELL,7062353.7133,0.0089,31.4275,0.0,2026-09-06 12:28:50.000000
TRD_800596,ORD_500596,USR_SYS_004,BTC,SELL,7062742.5,0.0528,372.9128,0.0004,2026-09-06 12:30:00.000000
TRD_800510,ORD_500510,USR_SYS_003,BTC,SELL,7062742.5,0.0379,267.6779,0.0004,2026-09-06 12:30:00.000000
TRD_800984,ORD_500984,USR_HFT_001,BTC,BUY,7061329.9515,0.0067,23.6555,0.0,2026-09-06 13:08:22.000000
TRD_800622,ORD_500622,USR_SYS_005,BTC,SELL,7065589.545,0.0517,365.291,0.0004,2026-09-06 13:30:00.000000
TRD_800128,ORD_500128,USR_RET_005,BTC,SELL,7041566.5405,0.0274,385.8778,0.0034,2026-09-06 13:38:00.000000
TRD_800487,ORD_500487,USR_SYS_002,BTC,BUY,7065589.545,0.0311,219.7398,0.0002,2026-09-06 13:45:00.000000
TRD_800708,ORD_500708,USR_SYS_007,BTC,SELL,7069890.645,0.0559,395.2069,0.0004,2026-09-06 14:30:00.000000
TRD_800036,ORD_500036,USR_RET_002,BTC,SELL,7053629.8965,0.0385,543.1295,0.0023,2026-09-06 14:56:00.000000
TRD_802228,ORD_502228,USR_HFT_004,BTC,BUY,7068476.6669,0.0111,39.23,0.0,2026-09-06 15:00:16.000000
TRD_802361,ORD_502361,USR_HFT_005,BTC,SELL,7071304.6231,0.0057,20.1532,0.0,2026-09-06 15:21:48.000000
TRD_800732,ORD_500732,USR_SYS_007,BTC,SELL,7080347.805,0.0567,401.4557,0.0004,2026-09-06 15:30:00.000000
TRD_802214,ORD_502214,USR_HFT_004,BTC,SELL,7081763.8746,0.0028,9.9145,0.0,2026-09-06 16:20:04.000000
TRD_800483,ORD_500483,USR_SYS_002,BTC,BUY,7072846.545,0.0482,340.9112,0.0002,2026-09-06 16:45:00.000000
TRD_800016,ORD_500016,USR_RET_001,BTC,SELL,7059408.1366,0.0269,379.7962,0.0019,2026-09-06 16:52:00.000000
TRD_800010,ORD_500010,USR_RET_001,BTC,SELL,7064359.1291,0.0234,330.612,0.0012,2026-09-06 16:57:00.000000
TRD_802563,ORD_502563,USR_HFT_005,BTC,BUY,7071685.9199,0.0061,21.5686,0.0,2026-09-06 17:55:50.000000
TRD_802023,ORD_502023,USR_HFT_004,BTC,SELL,7074515.1601,0.0121,42.8008,0.0,2026-09-06 18:25:35.000000
TRD_802495,ORD_502495,USR_HFT_005,BTC,BUY,7063540.2394,0.0096,33.905,0.0,2026-09-06 18:55:52.000000
TRD_801089,ORD_501089,USR_HFT_001,BTC,SELL,7066366.2206,0.0063,22.2591,0.0,2026-09-06 19:16:44.000000
TRD_802004,ORD_502004,USR_HFT_004,BTC,SELL,7066366.2206,0.014,49.4646,0.0,2026-09-06 19:28:43.000000
TRD_800727,ORD_500727,USR_SYS_007,BTC,BUY,7039560.81,0.0509,358.3136,0.0002,2026-09-06 19:45:00.000000
TRD_800881,ORD_500881,USR_SYS_010,BTC,BUY,7054910.25,0.0436,307.5941,0.0002,2026-09-06 20:45:00.000000
TRD_800387,ORD_500387,USR_RET_015,BTC,SELL,7047149.8487,0.0334,470.7496,0.0011,2026-09-06 20:57:00.000000
TRD_802370,ORD_502370,USR_HFT_005,BTC,BUY,7053499.268,0.0022,7.7588,0.0,2026-09-06 21:16:19.000000
TRD_801816,ORD_501816,USR_HFT_003,BTC,BUY,7053499.268,0.0028,9.8749,0.0,2026-09-06 21:17:13.000000
TRD_800500,ORD_500500,USR_SYS_003,BTC,SELL,7051857.0,0.0557,392.7884,0.0004,2026-09-06 21:30:00.000000
TRD_802576,ORD_502576,USR_HFT_005,BTC,SELL,7053267.3714,0.0032,11.2852,0.0,2026-09-06 21:46:55.000000
TRD_801932,ORD_501932,USR_HFT_004,BTC,BUY,7050446.6286,0.004,14.1009,0.0,2026-09-06 21:59:53.000000
TRD_800195,ORD_500195,USR_RET_007,BTC,SELL,7029996.2433,0.0764,1074.1834,0.0031,2026-09-06 22:02:00.000000
TRD_802108,ORD_502108,USR_HFT_004,BTC,SELL,7053267.3714,0.011,38.793,0.0,2026-09-06 22:03:49.000000
TRD_801885,ORD_501885,USR_HFT_003,BTC,BUY,7050446.6286,0.0086,30.3169,0.0,2026-09-06 22:27:13.000000
TRD_800538,ORD_500538,USR_SYS_003,BTC,SELL,7057462.59,0.0599,422.742,0.0004,2026-09-06 22:30:00.000000
TRD_802515,ORD_502515,USR_HFT_005,BTC,BUY,7056051.0975,0.0087,30.6938,0.0,2026-09-06 22:32:01.000000
TRD_800959,ORD_500959,USR_HFT_001,BTC,SELL,7058874.0825,0.0082,28.9414,0.0,2026-09-06 22:48:55.000000
TRD_801083,ORD_501083,USR_HFT_001,BTC,SELL,7058874.0825,0.0043,15.1766,0.0,2026-09-06 23:08:54.000000
TRD_801791,ORD_501791,USR_HFT_003,BTC,BUY,7074632.3805,0.0148,52.3523,0.0,2026-09-06 23:35:31.000000
TRD_802441,ORD_502441,USR_HFT_005,BTC,BUY,7074632.3805,0.0038,13.4418,0.0,2026-09-07 00:23:20.000000
