order_id,user_id,asset_id,side,order_type,stop_price,target_price,requested_qty,status,created_at
ORD_502360,USR_HFT_005,BTC,SELL,LIMIT,,,0.0094,FILLED,2026-09-04 23:25:41.000000
ORD_502220,USR_HFT_004,BTC,SELL,LIMIT,,,0.0039,FILLED,2026-09-04 23:28:02.000000
ORD_500770,USR_SYS_008,BTC,SELL,MARKET,,,0.0406,FILLED,2026-09-04 23:30:00.000000
ORD_500731,USR_SYS_007,BTC,BUY,LIMIT,6693895.9612,7750826.9025,0.0567,FILLED,2026-09-04 23:45:00.000000
ORD_502120,USR_HFT_004,BTC,SELL,LIMIT,,,0.015,FILLED,2026-09-04 23:47:49.000000
ORD_502290,USR_HFT_005,BTC,BUY,LIMIT,,,0.0068,FILLED,2026-09-04 23:47:58.000000
ORD_502599,USR_HFT_005,BTC,SELL,LIMIT,,,0.0049,FILLED,2026-09-04 23:57:54.000000
ORD_501302,USR_HFT_002,BTC,BUY,LIMIT,,,0.0104,FILLED,2026-09-05 01:00:46.000000
ORD_502578,USR_HFT_005,BTC,SELL,LIMIT,,,0.0037,FILLED,2026-09-05 01:10:55.000000
ORD_500558,USR_SYS_004,BTC,SELL,MARKET,,,0.0235,FILLED,2026-09-05 01:30:00.000000
ORD_501088,USR_HFT_001,BTC,BUY,LIMIT,,,0.014,FILLED,2026-09-05 01:41:24.000000
ORD_501123,USR_HFT_001,BTC,SELL,LIMIT,,,0.0137,FILLED,2026-09-05 02:20:05.000000
ORD_500752,USR_SYS_008,BTC,SELL,MARKET,,,0.0389,FILLED,2026-09-05 02:30:00.000000
ORD_501280,USR_HFT_002,BTC,SELL,LIMIT,,,0.0071,FILLED,2026-09-05 02:45:02.000000
ORD_501849,USR_HFT_003,BTC,BUY,LIMIT,,,0.0125,FILLED,2026-09-05 03:23:52.000000
ORD_501377,USR_HFT_002,BTC,BUY,LIMIT,,,0.0046,FILLED,2026-09-05 03:43:58.000000
ORD_500368,USR_RET_014,BTC,BUY,MARKET,,,0.0169,FILLED,2026-09-05 03:52:00.000000
ORD_500918,USR_HFT_001,BTC,SELL,LIMIT,,,0.0052,FILLED,2026-09-05 04:51:19.000000
ORD_501635,USR_HFT_003,BTC,BUY,LIMIT,,,0.0105,FILLED,2026-09-05 05:35:15.000000
ORD_500087,USR_RET_004,BTC,SELL,MARKET,,,0.0126,FILLED,2026-09-05 05:44:00.000000
ORD_500499,USR_SYS_003,BTC,BUY,LIMIT,6690130.242,7746466.596,0.0557,FILLED,2026-09-05 05:45:00.000000
ORD_501542,USR_HFT_003,BTC,SELL,LIMIT,,,0.0059,FILLED,2026-09-05 06:05:44.000000
ORD_502297,USR_HFT_005,BTC,BUY,LIMIT,,,0.0083,FILLED,2026-09-05 06:18:25.000000
ORD_501029,USR_HFT_001,BTC,BUY,LIMIT,,,0.0036,FILLED,2026-09-05 06:41:09.000000
ORD_500537,USR_SYS_003,BTC,BUY,LIMIT,6686765.5605,7742570.649,0.0599,FILLED,2026-09-05 06:45:00.000000
ORD_502325,USR_HFT_005,BTC,BUY,LIMIT,,,0.0042,FILLED,2026-09-05 07:19:02.000000
ORD_502249,USR_HFT_005,BTC,SELL,LIMIT,,,0.011,FILLED,2026-09-05 07:35:46.000000
ORD_502170,USR_HFT_004,BTC,SELL,LIMIT,,,0.0097,FILLED,2026-09-05 08:00:28.000000
ORD_500273,USR_RET_011,BTC,BUY,MARKET,,,0.0325,FILLED,2026-09-05 08:24:00.000000
ORD_501274,USR_HFT_002,BTC,BUY,LIMIT,,,0.0088,FILLED,2026-09-05 09:03:15.000000
ORD_502462,USR_HFT_005,BTC,SELL,LIMIT,,,0.0123,FILLED,2026-09-05 09:13:03.000000
ORD_500535,USR_SYS_003,BTC,BUY,LIMIT,6683963.3407,7739325.9735,0.0414,FILLED,2026-09-05 09:45:00.000000
ORD_502572,USR_HFT_005,BTC,BUY,LIMIT,,,0.0024,FILLED,2026-09-05 09:52:25.000000
ORD_500253,USR_RET_010,BTC,SELL,MARKET,,,0.0208,FILLED,2026-09-05 09:56:00.000000
ORD_501228,USR_HFT_002,BTC,SELL,LIMIT,,,0.0145,FILLED,2026-09-05 10:25:26.000000
ORD_500840,USR_SYS_009,BTC,SELL,MARKET,,,0.0207,FILLED,2026-09-05 10:30:00.000000
ORD_500366,USR_RET_014,BTC,BUY,MARKET,,,0.0062,FILLED,2026-09-05 10:40:00.000000
ORD_502133,USR_HFT_004,BTC,SELL,LIMIT,,,0.009,FILLED,2026-09-05 10:42:16.000000
ORD_500517,USR_SYS_003,BTC,BUY,LIMIT,6690480.8348,7746872.5455,0.0394,FILLED,2026-09-05 10:45:00.000000
ORD_501667,USR_HFT_003,BTC,BUY,LIMIT,,,0.0056,FILLED,2026-09-05 11:09:03.000000
ORD_501484,USR_HFT_002,BTC,SELL,LIMIT,,,0.0126,FILLED,2026-09-05 11:18:12.000000
ORD_502196,USR_HFT_004,BTC,BUY,LIMIT,,,0.0122,FILLED,2026-09-05 11:21:07.000000
ORD_500850,USR_SYS_010,BTC,SELL,MARKET,,,0.0359,FILLED,2026-09-05 11:30:00.000000
ORD_500323,USR_RET_012,BTC,BUY,MARKET,,,0.0213,FILLED,2026-09-05 12:06:00.000000
ORD_501615,USR_HFT_003,BTC,SELL,LIMIT,,,0.0045,FILLED,2026-09-05 12:10:21.000000
ORD_500556,USR_SYS_004,BTC,SELL,MARKET,,,0.0274,FILLED,2026-09-05 12:30:00.000000
ORD_500444,USR_SYS_001,BTC,SELL,MARKET,,,0.0246,FILLED,2026-09-05 12:30:00.000000
ORD_501726,USR_HFT_003,BTC,BUY,LIMIT,,,0.0067,FILLED,2026-09-05 12:46:14.000000
ORD_501644,USR_HFT_003,BTC,BUY,LIMIT,,,0.002,FILLED,2026-09-05 12:46:57.000000
ORD_500389,USR_RET_015,BTC,SELL,MARKET,,,0.0086,FILLED,2026-09-05 12:47:00.000000
ORD_501763,USR_HFT_003,BTC,SELL,LIMIT,,,0.0024,FILLED,2026-09-05 12:58:44.000000
ORD_501514,USR_HFT_003,BTC,BUY,LIMIT,,,0.0114,FILLED,2026-09-05 13:03:52.000000
ORD_500033,USR_RET_001,BTC,SELL,MARKET,,,0.0158,FILLED,2026-09-05 13:10:00.000000
ORD_501168,USR_HFT_002,BTC,BUY,LIMIT,,,0.0048,FILLED,2026-09-05 13:12:27.000000
ORD_501589,USR_HFT_003,BTC,BUY,LIMIT,,,0.0118,FILLED,2026-09-05 13:16:11.000000
ORD_500592,USR_SYS_004,BTC,SELL,MARKET,,,0.0301,FILLED,2026-09-05 13:30:00.000000
ORD_500493,USR_SYS_002,BTC,BUY,LIMIT,6696573.75,7753927.5,0.0347,FILLED,2026-09-05 13:45:00.000000
ORD_502354,USR_HFT_005,BTC,SELL,LIMIT,,,0.0049,FILLED,2026-09-05 14:05:50.000000
ORD_502438,USR_HFT_005,BTC,SELL,LIMIT,,,0.0137,FILLED,2026-09-05 14:19:59.000000
ORD_500418,USR_SYS_001,BTC,SELL,MARKET,,,0.0437,FILLED,2026-09-05 14:30:00.000000
ORD_501175,USR_HFT_002,BTC,SELL,LIMIT,,,0.0106,FILLED,2026-09-05 14:39:03.000000
ORD_500391,USR_RET_015,BTC,BUY,MARKET,,,0.0345,FILLED,2026-09-05 15:40:00.000000
ORD_500683,USR_SYS_006,BTC,BUY,LIMIT,6693884.1907,7750813.2735,0.0286,FILLED,2026-09-05 15:45:00.000000
ORD_502061,USR_HFT_004,BTC,BUY,LIMIT,,,0.0144,FILLED,2026-09-05 16:37:14.000000
ORD_500921,USR_HFT_001,BTC,BUY,LIMIT,,,0.0124,FILLED,2026-09-05 16:44:31.000000
ORD_500833,USR_SYS_009,BTC,BUY,LIMIT,6693150.216,7749963.408,0.0294,FILLED,2026-09-05 16:45:00.000000
ORD_502052,USR_HFT_004,BTC,BUY,LIMIT,,,0.0095,FILLED,2026-09-05 16:59:45.000000
ORD_500908,USR_HFT_001,BTC,SELL,LIMIT,,,0.0121,FILLED,2026-09-05 17:06:56.000000
ORD_500354,USR_RET_013,BTC,SELL,MARKET,,,0.0488,FILLED,2026-09-05 17:09:00.000000
ORD_500371,USR_RET_014,BTC,BUY,MARKET,,,0.0317,FILLED,2026-09-05 17:43:00.000000
ORD_500425,USR_SYS_001,BTC,BUY,LIMIT,6701125.5705,7759198.029,0.0549,FILLED,2026-09-05 17:45:00.000000
ORD_502222,USR_HFT_004,BTC,SELL,LIMIT,,,0.0101,FILLED,2026-09-05 18:03:37.000000
ORD_501554,USR_HFT_003,BTC,BUY,LIMIT,,,0.0043,FILLED,2026-09-05 18:13:49.000000
ORD_501191,USR_HFT_002,BTC,SELL,LIMIT,,,0.0053,FILLED,2026-09-05 18:14:09.000000
ORD_501459,USR_HFT_002,BTC,BUY,LIMIT,,,0.0033,FILLED,2026-09-05 18:20:03.000000
ORD_502601,USR_HFT_005,BTC,BUY,LIMIT,,,0.0138,FILLED,2026-09-05 18:34:24.000000
ORD_502216,USR_HFT_004,BTC,SELL,LIMIT,,,0.0022,FILLED,2026-09-05 18:34:39.000000
ORD_502609,USR_HFT_005,BTC,SELL,LIMIT,,,0.0122,FILLED,2026-09-05 18:34:49.000000
ORD_500659,USR_SYS_006,BTC,BUY,LIMIT,6693519.3052,7750390.7745,0.048,FILLED,2026-09-05 18:45:00.000000
ORD_501216,USR_HFT_002,BTC,SELL,LIMIT,,,0.0136,FILLED,2026-09-05 18:45:40.000000
ORD_502111,USR_HFT_004,BTC,BUY,LIMIT,,,0.0133,FILLED,2026-09-05 19:05:24.000000
ORD_502146,USR_HFT_004,BTC,SELL,LIMIT,,,0.0091,FILLED,2026-09-05 19:14:05.000000
ORD_501998,USR_HFT_004,BTC,BUY,LIMIT,,,0.0106,FILLED,2026-09-05 19:14:07.000000
ORD_501505,USR_HFT_003,BTC,BUY,LIMIT,,,0.0085,FILLED,2026-09-05 19:24:56.000000
ORD_502024,USR_HFT_004,BTC,BUY,LIMIT,,,0.0142,FILLED,2026-09-05 20:29:08.000000
ORD_501379,USR_HFT_002,BTC,SELL,LIMIT,,,0.0149,FILLED,2026-09-05 21:04:03.000000
ORD_500118,USR_RET_005,BTC,SELL,MARKET,,,0.0618,FILLED,2026-09-05 21:23:00.000000
ORD_501590,USR_HFT_003,BTC,BUY,LIMIT,,,0.0078,FILLED,2026-09-05 21:26:45.000000
ORD_502559,USR_HFT_005,BTC,BUY,LIMIT,,,0.002,FILLED,2026-09-05 21:43:47.000000
ORD_501248,USR_HFT_002,BTC,BUY,LIMIT,,,0.0116,FILLED,2026-09-05 21:58:38.000000
ORD_500822,USR_SYS_009,BTC,SELL,MARKET,,,0.0364,FILLED,2026-09-05 22:30:00.000000
ORD_500680,USR_SYS_006,BTC,SELL,MARKET,,,0.049,FILLED,2026-09-05 22:30:00.000000
ORD_501497,USR_HFT_003,BTC,SELL,LIMIT,,,0.0132,FILLED,2026-09-05 22:39:13.000000
ORD_500647,USR_SYS_005,BTC,BUY,LIMIT,6730926.795,7793704.71,0.0539,FILLED,2026-09-05 22:45:00.000000
ORD_500398,USR_RET_015,BTC,SELL,MARKET,,,0.0101,FILLED,2026-09-05 23:12:00.000000
ORD_500570,USR_SYS_004,BTC,SELL,MARKET,,,0.0589,FILLED,2026-09-05 23:30:00.000000
ORD_502575,USR_HFT_005,BTC,SELL,LIMIT,,,0.0047,FILLED,2026-09-05 23:42:44.000000
ORD_501992,USR_HFT_004,BTC,SELL,LIMIT,,,0.0087,FILLED,2026-09-05 23:44:44.000000
ORD_502247,USR_HFT_005,BTC,BUY,LIMIT,,,0.0147,FILLED,2026-09-05 23:47:32.000000
ORD_500008,USR_RET_001,BTC,BUY,MARKET,,,0.0054,FILLED,2026-09-06 00:43:00.000000
ORD_500261,USR_RET_010,BTC,BUY,MARKET,,,0.0192,FILLED,2026-09-06 01:05:00.000000
ORD_501512,USR_HFT_003,BTC,SELL,LIMIT,,,0.0128,FILLED,2026-09-06 01:11:35.000000
ORD_500460,USR_SYS_002,BTC,SELL,MARKET,,,0.0255,FILLED,2026-09-06 01:30:00.000000
ORD_501338,USR_HFT_002,BTC,BUY,LIMIT,,,0.0134,FILLED,2026-09-06 02:11:51.000000
ORD_500379,USR_RET_014,BTC,BUY,MARKET,,,0.0365,FILLED,2026-09-06 02:22:00.000000
ORD_500632,USR_SYS_005,BTC,SELL,MARKET,,,0.0535,FILLED,2026-09-06 02:30:00.000000
ORD_500844,USR_SYS_010,BTC,SELL,MARKET,,,0.0333,FILLED,2026-09-06 03:30:00.000000
ORD_500420,USR_SYS_001,BTC,SELL,MARKET,,,0.0299,FILLED,2026-09-06 03:30:00.000000
ORD_500560,USR_SYS_004,BTC,SELL,MARKET,,,0.0341,FILLED,2026-09-06 03:30:00.000000
ORD_500485,USR_SYS_002,BTC,BUY,LIMIT,6707838.9593,7766971.4265,0.0591,FILLED,2026-09-06 03:45:00.000000
ORD_502171,USR_HFT_004,BTC,BUY,LIMIT,,,0.0111,FILLED,2026-09-06 04:17:47.000000
ORD_501267,USR_HFT_002,BTC,BUY,LIMIT,,,0.0138,FILLED,2026-09-06 04:27:51.000000
ORD_502319,USR_HFT_005,BTC,SELL,LIMIT,,,0.0038,FILLED,2026-09-06 04:49:52.000000
ORD_501159,USR_HFT_001,BTC,BUY,LIMIT,,,0.0082,FILLED,2026-09-06 05:00:44.000000
ORD_500782,USR_SYS_008,BTC,SELL,MARKET,,,0.0342,FILLED,2026-09-06 05:30:00.000000
ORD_502470,USR_HFT_005,BTC,SELL,LIMIT,,,0.0065,FILLED,2026-09-06 06:06:50.000000
ORD_502116,USR_HFT_004,BTC,BUY,LIMIT,,,0.0041,FILLED,2026-09-06 06:07:45.000000
ORD_501229,USR_HFT_002,BTC,BUY,LIMIT,,,0.0107,FILLED,2026-09-06 06:41:11.000000
ORD_501388,USR_HFT_002,BTC,BUY,LIMIT,,,0.0051,FILLED,2026-09-06 07:07:47.000000
ORD_501068,USR_HFT_001,BTC,BUY,LIMIT,,,0.0085,FILLED,2026-09-06 07:27:57.000000
ORD_502613,USR_HFT_005,BTC,BUY,LIMIT,,,0.0048,FILLED,2026-09-06 07:31:32.000000
ORD_501836,USR_HFT_003,BTC,BUY,LIMIT,,,0.0072,FILLED,2026-09-06 08:44:06.000000
ORD_501214,USR_HFT_002,BTC,BUY,LIMIT,,,0.0066,FILLED,2026-09-06 08:58:35.000000
ORD_502342,USR_HFT_005,BTC,BUY,LIMIT,,,0.0094,FILLED,2026-09-06 09:44:21.000000
ORD_501807,USR_HFT_003,BTC,BUY,LIMIT,,,0.0098,FILLED,2026-09-06 10:13:03.000000
ORD_500991,USR_HFT_001,BTC,SELL,LIMIT,,,0.0052,FILLED,2026-09-06 10:15:24.000000
ORD_500113,USR_RET_005,BTC,SELL,MARKET,,,0.0124,FILLED,2026-09-06 10:23:00.000000
ORD_501308,USR_HFT_002,BTC,SELL,LIMIT,,,0.0041,FILLED,2026-09-06 10:24:42.000000
ORD_501698,USR_HFT_003,BTC,BUY,LIMIT,,,0.0145,FILLED,2026-09-06 10:28:53.000000
ORD_500208,USR_RET_008,BTC,SELL,MARKET,,,0.0098,FILLED,2026-09-06 11:36:00.000000
ORD_501319,USR_HFT_002,BTC,SELL,LIMIT,,,0.0086,FILLED,2026-09-06 12:02:23.000000
ORD_502419,USR_HFT_005,BTC,SELL,LIMIT,,,0.0044,FILLED,2026-09-06 12:08:13.000000
ORD_500914,USR_HFT_001,BTC,SELL,LIMIT,,,0.0089,FILLED,2026-09-06 12:28:50.000000
ORD_500596,USR_SYS_004,BTC,SELL,MARKET,,,0.0528,FILLED,2026-09-06 12:30:00.000000
ORD_500510,USR_SYS_003,BTC,SELL,MARKET,,,0.0379,FILLED,2026-09-06 12:30:00.000000
ORD_500984,USR_HFT_001,BTC,BUY,LIMIT,,,0.0067,FILLED,2026-09-06 13:08:22.000000
ORD_500622,USR_SYS_005,BTC,SELL,MARKET,,,0.0517,FILLED,2026-09-06 13:30:00.000000
ORD_500128,USR_RET_005,BTC,SELL,MARKET,,,0.0274,FILLED,2026-09-06 13:38:00.000000
ORD_500487,USR_SYS_002,BTC,BUY,LIMIT,6712310.0677,7772148.4995,0.0311,FILLED,2026-09-06 13:45:00.000000
ORD_500708,USR_SYS_007,BTC,SELL,MARKET,,,0.0559,FILLED,2026-09-06 14:30:00.000000
ORD_500036,USR_RET_002,BTC,SELL,MARKET,,,0.0385,FILLED,2026-09-06 14:56:00.000000
ORD_502228,USR_HFT_004,BTC,BUY,LIMIT,,,0.0111,FILLED,2026-09-06 15:00:16.000000
ORD_502361,USR_HFT_005,BTC,SELL,LIMIT,,,0.0057,FILLED,2026-09-06 15:21:48.000000
ORD_500732,USR_SYS_007,BTC,SELL,MARKET,,,0.0567,FILLED,2026-09-06 15:30:00.000000
ORD_502214,USR_HFT_004,BTC,SELL,LIMIT,,,0.0028,FILLED,2026-09-06 16:20:04.000000
ORD_500483,USR_SYS_002,BTC,BUY,LIMIT,6719204.2177,7780131.1995,0.0482,FILLED,2026-09-06 16:45:00.000000
ORD_500016,USR_RET_001,BTC,SELL,MARKET,,,0.0269,FILLED,2026-09-06 16:52:00.000000
ORD_500010,USR_RET_001,BTC,SELL,MARKET,,,0.0234,FILLED,2026-09-06 16:57:00.000000
ORD_502563,USR_HFT_005,BTC,BUY,LIMIT,,,0.0061,FILLED,2026-09-06 17:55:50.000000
ORD_502023,USR_HFT_004,BTC,SELL,LIMIT,,,0.0121,FILLED,2026-09-06 18:25:35.000000
ORD_502495,USR_HFT_005,BTC,BUY,LIMIT,,,0.0096,FILLED,2026-09-06 18:55:52.000000
ORD_501089,USR_HFT_001,BTC,SELL,LIMIT,,,0.0063,FILLED,2026-09-06 19:16:44.000000
ORD_502004,USR_HFT_004,BTC,SELL,LIMIT,,,0.014,FILLED,2026-09-06 19:28:43.000000
ORD_500727,USR_SYS_007,BTC,BUY,LIMIT,6687582.7695,7743516.891,0.0509,FILLED,2026-09-06 19:45:00.000000
ORD_500881,USR_SYS_010,BTC,BUY,LIMIT,6702164.7375,7760401.275,0.0436,FILLED,2026-09-06 20:45:00.000000
ORD_500387,USR_RET_015,BTC,SELL,MARKET,,,0.0334,FILLED,2026-09-06 20:57:00.000000
ORD_502370,USR_HFT_005,BTC,BUY,LIMIT,,,0.0022,FILLED,2026-09-06 21:16:19.000000
ORD_501816,USR_HFT_003,BTC,BUY,LIMIT,,,0.0028,FILLED,2026-09-06 21:17:13.000000
ORD_500500,USR_SYS_003,BTC,SELL,MARKET,,,0.0557,FILLED,2026-09-06 21:30:00.000000
ORD_502576,USR_HFT_005,BTC,SELL,LIMIT,,,0.0032,FILLED,2026-09-06 21:46:55.000000
ORD_501932,USR_HFT_004,BTC,BUY,LIMIT,,,0.004,FILLED,2026-09-06 21:59:53.000000
ORD_500195,USR_RET_007,BTC,SELL,MARKET,,,0.0764,FILLED,2026-09-06 22:02:00.000000
ORD_502108,USR_HFT_004,BTC,SELL,LIMIT,,,0.011,FILLED,2026-09-06 22:03:49.000000
ORD_501885,USR_HFT_003,BTC,BUY,LIMIT,,,0.0086,FILLED,2026-09-06 22:27:13.000000
ORD_500538,USR_SYS_003,BTC,SELL,MARKET,,,0.0599,FILLED,2026-09-06 22:30:00.000000
ORD_502515,USR_HFT_005,BTC,BUY,LIMIT,,,0.0087,FILLED,2026-09-06 22:32:01.000000
ORD_500959,USR_HFT_001,BTC,SELL,LIMIT,,,0.0082,FILLED,2026-09-06 22:48:55.000000
ORD_501083,USR_HFT_001,BTC,SELL,LIMIT,,,0.0043,FILLED,2026-09-06 23:08:54.000000
ORD_501791,USR_HFT_003,BTC,BUY,LIMIT,,,0.0148,FILLED,2026-09-06 23:35:31.000000
ORD_502441,USR_HFT_005,BTC,BUY,LIMIT,,,0.0038,FILLED,2026-09-07 00:23:20.000000
ORD_502514,USR_HFT_005,BTC,BUY,LIMIT,,,0.0092,FILLED,2026-09-07 00:32:40.000000
ORD_501242,USR_HFT_002,BTC,BUY,LIMIT,,,0.0106,FILLED,2026-09-07 01:06:57.000000
ORD_500536,USR_SYS_003,BTC,SELL,MARKET,,,0.0414,FILLED,2026-09-07 01:30:00.000000
ORD_501444,USR_HFT_002,BTC,SELL,LIMIT,,,0.0117,FILLED,2026-09-07 01:32:39.000000
ORD_502030,USR_HFT_004,BTC,SELL,LIMIT,,,0.0095,FILLED,2026-09-07 01:40:14.000000
ORD_501166,USR_HFT_001,BTC,BUY,LIMIT,,,0.0082,FILLED,2026-09-07 01:58:06.000000
ORD_502483,USR_HFT_005,BTC,SELL,LIMIT,,,0.0101,FILLED,2026-09-07 02:08:24.000000
ORD_500518,USR_SYS_003,BTC,SELL,MARKET,,,0.0394,FILLED,2026-09-07 02:30:00.000000
ORD_502053,USR_HFT_004,BTC,SELL,LIMIT,,,0.0081,FILLED,2026-09-07 02:30:07.000000
ORD_502392,USR_HFT_005,BTC,SELL,LIMIT,,,0.0054,FILLED,2026-09-07 03:12:06.000000
ORD_501076,USR_HFT_001,BTC,SELL,LIMIT,,,0.0026,FILLED,2026-09-07 03:12:23.000000
ORD_500092,USR_RET_004,BTC,BUY,MARKET,,,0.0222,FILLED,2026-09-07 03:23:00.000000
ORD_502186,USR_HFT_004,BTC,SELL,LIMIT,,,0.0123,FILLED,2026-09-07 03:28:48.000000
ORD_500969,USR_HFT_001,BTC,BUY,LIMIT,,,0.0057,FILLED,2026-09-07 03:30:13.000000
ORD_502467,USR_HFT_005,BTC,BUY,LIMIT,,,0.0129,FILLED,2026-09-07 03:32:04.000000
ORD_501634,USR_HFT_003,BTC,SELL,LIMIT,,,0.0086,FILLED,2026-09-07 03:49:41.000000
ORD_501537,USR_HFT_003,BTC,BUY,LIMIT,,,0.0089,FILLED,2026-09-07 04:13:48.000000
ORD_500339,USR_RET_013,BTC,BUY,MARKET,,,0.052,FILLED,2026-09-07 04:34:00.000000
ORD_501983,USR_HFT_004,BTC,BUY,LIMIT,,,0.0102,FILLED,2026-09-07 04:41:12.000000
ORD_502192,USR_HFT_004,BTC,BUY,LIMIT,,,0.0054,FILLED,2026-09-07 04:58:37.000000
ORD_501558,USR_HFT_003,BTC,SELL,LIMIT,,,0.007,FILLED,2026-09-07 05:28:04.000000
ORD_500494,USR_SYS_002,BTC,SELL,MARKET,,,0.0347,FILLED,2026-09-07 05:30:00.000000
ORD_500163,USR_RET_006,BTC,BUY,MARKET,,,0.0247,FILLED,2026-09-07 05:31:00.000000
ORD_500085,USR_RET_004,BTC,BUY,MARKET,,,0.0611,FILLED,2026-09-07 05:32:00.000000
ORD_502161,USR_HFT_004,BTC,BUY,LIMIT,,,0.01,FILLED,2026-09-07 06:11:58.000000
ORD_500547,USR_SYS_003,BTC,BUY,LIMIT,6719790.2205,7780809.729,0.0449,FILLED,2026-09-07 06:45:00.000000
ORD_500675,USR_SYS_006,BTC,BUY,LIMIT,6719790.2205,7780809.729,0.0586,FILLED,2026-09-07 06:45:00.000000
ORD_501564,USR_HFT_003,BTC,BUY,LIMIT,,,0.0053,FILLED,2026-09-07 07:06:18.000000
ORD_501952,USR_HFT_004,BTC,SELL,LIMIT,,,0.0134,FILLED,2026-09-07 07:18:10.000000
ORD_500684,USR_SYS_006,BTC,SELL,MARKET,,,0.0286,FILLED,2026-09-07 07:30:00.000000
ORD_501329,USR_HFT_002,BTC,SELL,LIMIT,,,0.0122,FILLED,2026-09-07 07:47:14.000000
ORD_502017,USR_HFT_004,BTC,SELL,LIMIT,,,0.0106,FILLED,2026-09-07 07:58:22.000000
ORD_501625,USR_HFT_003,BTC,BUY,LIMIT,,,0.0081,FILLED,2026-09-07 08:26:21.000000
ORD_500834,USR_SYS_009,BTC,SELL,MARKET,,,0.0294,FILLED,2026-09-07 08:30:00.000000
ORD_502125,USR_HFT_004,BTC,BUY,LIMIT,,,0.0022,FILLED,2026-09-07 08:34:15.000000
ORD_500423,USR_SYS_001,BTC,BUY,LIMIT,6692066.4892,7748708.5665,0.0546,FILLED,2026-09-07 08:45:00.000000
ORD_500426,USR_SYS_001,BTC,SELL,MARKET,,,0.0549,FILLED,2026-09-07 09:30:00.000000
ORD_500236,USR_RET_009,BTC,SELL,MARKET,,,0.0392,FILLED,2026-09-07 09:51:00.000000
ORD_501176,USR_HFT_002,BTC,BUY,LIMIT,,,0.0096,FILLED,2026-09-07 09:54:37.000000
ORD_500020,USR_RET_001,BTC,BUY,MARKET,,,0.0917,FILLED,2026-09-07 10:11:00.000000
ORD_500660,USR_SYS_006,BTC,SELL,MARKET,,,0.048,FILLED,2026-09-07 10:30:00.000000
ORD_500138,USR_RET_005,BTC,BUY,MARKET,,,0.0072,FILLED,2026-09-07 10:37:00.000000
ORD_500739,USR_SYS_007,BTC,BUY,LIMIT,6705777.4402,7764584.4045,0.0385,FILLED,2026-09-07 10:45:00.000000
ORD_501534,USR_HFT_003,BTC,BUY,LIMIT,,,0.0087,FILLED,2026-09-07 11:26:45.000000
ORD_502560,USR_HFT_005,BTC,SELL,LIMIT,,,0.006,FILLED,2026-09-07 11:38:37.000000
ORD_501950,USR_HFT_004,BTC,BUY,LIMIT,,,0.0107,FILLED,2026-09-07 11:46:08.000000
ORD_501102,USR_HFT_001,BTC,BUY,LIMIT,,,0.0111,FILLED,2026-09-07 12:42:44.000000
ORD_502203,USR_HFT_004,BTC,SELL,LIMIT,,,0.0117,FILLED,2026-09-07 12:54:48.000000
ORD_501513,USR_HFT_003,BTC,BUY,LIMIT,,,0.0116,FILLED,2026-09-07 12:57:48.000000
ORD_501320,USR_HFT_002,BTC,SELL,LIMIT,,,0.0088,FILLED,2026-09-07 13:34:21.000000
ORD_500855,USR_SYS_010,BTC,BUY,LIMIT,6678697.7235,7733228.943,0.0531,FILLED,2026-09-07 13:45:00.000000
ORD_500525,USR_SYS_003,BTC,BUY,LIMIT,6678697.7235,7733228.943,0.0222,FILLED,2026-09-07 13:45:00.000000
ORD_500395,USR_RET_015,BTC,SELL,MARKET,,,0.0084,FILLED,2026-09-07 13:45:00.000000
ORD_500853,USR_SYS_010,BTC,BUY,LIMIT,6678697.7235,7733228.943,0.028,FILLED,2026-09-07 13:45:00.000000
ORD_501793,USR_HFT_003,BTC,BUY,LIMIT,,,0.0134,FILLED,2026-09-07 13:56:47.000000
ORD_500648,USR_SYS_005,BTC,SELL,MARKET,,,0.0539,FILLED,2026-09-07 14:30:00.000000
ORD_501574,USR_HFT_003,BTC,BUY,LIMIT,,,0.0129,FILLED,2026-09-07 14:32:09.000000
ORD_500575,USR_SYS_004,BTC,BUY,LIMIT,6668311.9387,7721203.2975,0.0555,FILLED,2026-09-07 14:45:00.000000
ORD_501744,USR_HFT_003,BTC,BUY,LIMIT,,,0.0094,FILLED,2026-09-07 14:49:37.000000
ORD_500117,USR_RET_005,BTC,BUY,MARKET,,,0.0697,FILLED,2026-09-07 15:01:00.000000
ORD_501923,USR_HFT_004,BTC,SELL,LIMIT,,,0.0122,FILLED,2026-09-07 15:10:35.000000
ORD_501234,USR_HFT_002,BTC,SELL,LIMIT,,,0.0026,FILLED,2026-09-07 15:20:26.000000
ORD_501616,USR_HFT_003,BTC,SELL,LIMIT,,,0.0052,FILLED,2026-09-07 15:27:16.000000
ORD_500885,USR_SYS_010,BTC,BUY,LIMIT,6672192.0,7725696.0,0.0269,FILLED,2026-09-07 15:45:00.000000
ORD_501376,USR_HFT_002,BTC,BUY,LIMIT,,,0.0075,FILLED,2026-09-07 15:46:55.000000
ORD_501729,USR_HFT_003,BTC,SELL,LIMIT,,,0.0046,FILLED,2026-09-07 15:55:03.000000
ORD_502448,USR_HFT_005,BTC,BUY,LIMIT,,,0.0028,FILLED,2026-09-07 16:11:11.000000
